time,x,active_density_mean,active_density_sem,duct_density_mean,duct_density_sem,n_seeds
120.0,47.833333333333336,0.00017142857142857143,0.0001267279567041635,0.023085714285714286,0.003155120521634499,50
120.0,50.16666666666667,0.00011428571428571428,7.998333853985888e-05,0.021542857142857138,0.0036271088165847655,50
120.0,52.5,0.00022857142857142857,0.00013756979221512421,0.022742857142857148,0.003482529731069082,50
120.0,54.833333333333336,0.00017142857142857143,0.00012672795670416346,0.019200000000000002,0.003251030016512186,50
120.0,57.16666666666667,5.714285714285714e-05,5.7142857142857135e-05,0.017371428571428572,0.0027584590281373653,50
120.0,59.5,0.00022857142857142857,0.00013756979221512421,0.017714285714285714,0.003210769051313818,50
120.0,61.83333333333334,0.00011428571428571428,7.998333853985888e-05,0.01605714285714286,0.0021332378848562786,50
120.0,64.16666666666667,0.0,0.0,0.013999999999999999,0.001879767990150115,50
120.0,66.5,0.00034285714285714285,0.0001326373617083422,0.013028571428571428,0.0020131347123981537,50
120.0,68.83333333333334,0.00022857142857142857,0.00013756979221512421,0.012857142857142859,0.0019832703042051173,50
120.0,71.16666666666667,5.714285714285714e-05,5.7142857142857135e-05,0.012514285714285716,0.002262108425182203,50
120.0,73.5,0.00022857142857142857,0.00013756979221512421,0.013028571428571428,0.00245055731491552,50
120.0,75.83333333333334,0.00034285714285714285,0.0001557451757415421,0.011028571428571428,0.0021782461641238348,50
120.0,78.16666666666667,0.00017142857142857143,9.693340479214624e-05,0.011142857142857144,0.002620204709502699,50
120.0,80.5,0.0002857142857142857,0.00014716535818220364,0.01017142857142857,0.0029298731374269565,50
120.0,82.83333333333334,5.714285714285714e-05,5.7142857142857135e-05,0.008742857142857144,0.0021230925240999783,50
120.0,85.16666666666667,0.0006857142857142857,0.00025240203810188253,0.010057142857142858,0.0025031292369105487,50
120.0,87.5,0.00022857142857142857,0.0001107319180918411,0.006742857142857144,0.0018267483623482302,50
120.0,89.83333333333334,0.00022857142857142857,0.00013756979221512421,0.0058285714285714295,0.001662903428768814,50
120.0,92.16666666666667,0.0006857142857142857,0.00027755102040816324,0.0044,0.001301548112267249,50
120.0,94.5,0.00022857142857142857,0.0001107319180918411,0.0037714285714285705,0.0012147640971584177,50
